TYPE,AUTO_START,AUTO_END,size_class,size_class_B,Genome_fraction,AUTO_LEN,INDV,PropCovered,CHROM,ToKeep
A,70403925,70946212,100kb_1gb,100kb_1gb,0.000249361,542288,BEN_CI4,0.6640985,chrD2,TRUE
A,90127431,90669775,100kb_1gb,100kb_1gb,0.000249387,542345,BEN_NE3,0.704232,chrC1,TRUE
A,191615225,192157628,100kb_1gb,100kb_1gb,0.000249414,542404,MAL10,0.6422365,chrB1,TRUE
A,110719955,111262374,100kb_1gb,100kb_1gb,0.000249422,542420,SRR7152395,0.7116823,chrA2,TRUE
A,6335920,6878339,100kb_1gb,100kb_1gb,0.000249422,542420,SRR7152405,0.6820465,chrB2,TRUE
A,85380177,85922599,100kb_1gb,100kb_1gb,0.000249423,542423,BEN_CI5,0.6669825,chrC2,TRUE
A,115508048,116050601,100kb_1gb,100kb_1gb,0.000249483,542554,SRR7152404,0.6444569,chrA1,TRUE
A,46386646,46929245,100kb_1gb,100kb_1gb,0.000249504,542600,BEN_NE1,0.6652353,chrD2,TRUE
A,37406600,37949257,100kb_1gb,100kb_1gb,0.000249531,542658,MAL10,0.683076,chrB3,TRUE
A,57734111,58276848,100kb_1gb,100kb_1gb,0.000249568,542738,SRR7152379,0.6243539,chrB4,TRUE
A,35571198,36114096,100kb_1gb,100kb_1gb,0.000249642,542899,BEN_CI3,0.6672266,chrB3,TRUE
A,74054925,74597848,100kb_1gb,100kb_1gb,0.000249653,542924,SRR7152402,0.6914903,chrA1,TRUE
A,75528578,76071557,100kb_1gb,100kb_1gb,0.000249679,542980,GEN5,0.6978576,chrD4,TRUE
A,50947441,51490428,100kb_1gb,100kb_1gb,0.000249683,542988,BEN_SI6,0.6177054,chrA1,TRUE
A,74406903,74949942,100kb_1gb,100kb_1gb,0.000249707,543040,SRR5591010,0.7024597,chrD3,TRUE
A,12053555,12596601,100kb_1gb,100kb_1gb,0.00024971,543047,AMU11,0.6786129,chrF2,TRUE
A,147279401,147822458,100kb_1gb,100kb_1gb,0.000249715,543058,BEN_CI4,0.6839706,chrC1,TRUE
A,27791861,28334958,100kb_1gb,100kb_1gb,0.000249733,543098,18032FL-56-01-02,0.6741816,chrA1,TRUE
A,127371905,127915026,100kb_1gb,100kb_1gb,0.000249744,543122,GEN8,0.6630511,chrB1,TRUE
A,79551153,80094420,100kb_1gb,100kb_1gb,0.000249811,543268,BEN_CI4,0.7158672,chrA1,TRUE
A,32475973,33019353,100kb_1gb,100kb_1gb,0.000249863,543381,AMU18,0.593995,chrB1,TRUE
A,34681614,35225001,100kb_1gb,100kb_1gb,0.000249867,543388,SRR7152393,0.6531109,chrD1,TRUE
A,102164919,102708313,100kb_1gb,100kb_1gb,0.00024987,543395,SRR7152394,0.6783292,chrB1,TRUE
A,55243012,55786411,100kb_1gb,100kb_1gb,0.000249872,543400,MAL10,0.6720973,chrA1,TRUE
A,5105761,5649268,100kb_1gb,100kb_1gb,0.000249922,543508,T14,0.6835018,chrB3,TRUE
A,58415027,58958538,100kb_1gb,100kb_1gb,0.000249924,543512,BEN_CI6,0.6273378,chrB3,TRUE
A,49864435,50408009,100kb_1gb,100kb_1gb,0.000249953,543575,BEN_SI3,0.6063112,chrF2,TRUE
A,88643348,89186940,100kb_1gb,100kb_1gb,0.000249961,543593,MAL11,0.6778209,chrD1,TRUE
A,105812813,106356424,100kb_1gb,100kb_1gb,0.00024997,543612,SRR7152387,0.7114867,chrA2,TRUE
A,5093129,5636744,100kb_1gb,100kb_1gb,0.000249972,543616,SRR7152401,0.6767786,chrE3,TRUE
A,131889845,132433489,100kb_1gb,100kb_1gb,0.000249985,543645,SRR7152381,0.6390837,chrC1,TRUE
A,121591779,122135554,100kb_1gb,100kb_1gb,0.000250045,543776,MAL14,0.6736297,chrB4,TRUE
A,41633484,42177283,100kb_1gb,100kb_1gb,0.000250056,543800,BEN_SI2,0.6760678,chrD1,TRUE
A,70048483,70592319,100kb_1gb,100kb_1gb,0.000250073,543837,T14,0.6504755,chrB2,TRUE
A,74396882,74940727,100kb_1gb,100kb_1gb,0.000250077,543846,T14,0.6969872,chrD3,TRUE
A,1373800,1917737,100kb_1gb,100kb_1gb,0.00025012,543938,BEN_CI4,0.6442676,chrC2,TRUE
A,16115045,16658997,100kb_1gb,100kb_1gb,0.000250126,543953,SRR7152409,0.6441727,chrA3,TRUE
A,142830833,143374845,100kb_1gb,100kb_1gb,0.000250154,544013,18032FL-56-01-02,0.7062179,chrC2,TRUE
A,24311051,24855113,100kb_1gb,100kb_1gb,0.000250177,544063,MAL7,0.671451,chrD1,TRUE
A,90642329,91186468,100kb_1gb,100kb_1gb,0.000250212,544140,SUM2,0.6614394,chrB4,TRUE
A,108795738,109340048,100kb_1gb,100kb_1gb,0.000250291,544311,MAL4,0.6361926,chrD1,TRUE
A,37857010,38401358,100kb_1gb,100kb_1gb,0.000250309,544349,SRR5591010,0.6875767,chrE2,TRUE
A,70089458,70633862,100kb_1gb,100kb_1gb,0.000250334,544405,SRR7152410,0.698496,chrA2,TRUE
A,126508601,127053053,100kb_1gb,100kb_1gb,0.000250356,544453,SRR7152381,0.6287772,chrB4,TRUE
A,111205303,111749768,100kb_1gb,100kb_1gb,0.000250362,544466,AMU15,0.614978,chrA2,TRUE
A,19349806,19894339,100kb_1gb,100kb_1gb,0.000250394,544534,GEN1,0.6047806,chrD1,TRUE
A,52519970,53064571,100kb_1gb,100kb_1gb,0.000250425,544602,SUM13,0.6153018,chrD1,TRUE
A,83473178,84017785,100kb_1gb,100kb_1gb,0.000250428,544608,MAL15,0.6282971,chrB4,TRUE
A,21110185,21654820,100kb_1gb,100kb_1gb,0.000250441,544636,BEN_SI5,0.6179001,chrB2,TRUE
A,67223913,67768607,100kb_1gb,100kb_1gb,0.000250468,544695,MAL14,0.6398271,chrF2,TRUE
A,13873020,14417844,100kb_1gb,100kb_1gb,0.000250527,544825,SUM2,0.5970773,chrD1,TRUE
A,124208514,124753397,100kb_1gb,100kb_1gb,0.000250555,544884,BEN_CI6,0.6811976,chrB3,TRUE
A,63985630,64530619,100kb_1gb,100kb_1gb,0.000250603,544990,SRR7152408,0.6607987,chrC2,TRUE
A,34239560,34784608,100kb_1gb,100kb_1gb,0.00025063,545049,AMU11,0.6616738,chrA2,TRUE
A,95499499,96044557,100kb_1gb,100kb_1gb,0.000250635,545059,18032FL-56-02-16,0.7192097,chrA2,TRUE
A,141562727,142107794,100kb_1gb,100kb_1gb,0.000250639,545068,GEN8,0.6772525,chrB1,TRUE
A,22915299,23460421,100kb_1gb,100kb_1gb,0.000250664,545123,GEN2,0.6505424,chrB1,TRUE
A,109332246,109877452,100kb_1gb,100kb_1gb,0.000250703,545207,BEN_CI5,0.7088385,chrB1,TRUE
A,99838095,100383332,100kb_1gb,100kb_1gb,0.000250717,545238,GEN1,0.6902906,chrB2,TRUE
A,7564701,8109945,100kb_1gb,100kb_1gb,0.000250721,545245,T14,0.6822578,chrC1,TRUE
A,67857492,68402751,100kb_1gb,100kb_1gb,0.000250727,545260,MAL2,0.5925331,chrD2,TRUE
A,69693369,70238631,100kb_1gb,100kb_1gb,0.000250729,545263,BEN_SA4,0.7018552,chrA2,TRUE
A,46479516,47024800,100kb_1gb,100kb_1gb,0.000250739,545285,BEN_CI3,0.7111817,chrC1,TRUE
A,141276115,141821480,100kb_1gb,100kb_1gb,0.000250776,545366,AMU2,0.6858361,chrB1,TRUE
A,106647095,107192481,100kb_1gb,100kb_1gb,0.000250786,545387,BEN_CI5,0.6944751,chrB2,TRUE
A,36771363,37316762,100kb_1gb,100kb_1gb,0.000250792,545400,5594-DP-0001_S3,0.6327789,chrB3,TRUE
A,113493521,114038928,100kb_1gb,100kb_1gb,0.000250796,545408,SUM6,0.6985756,chrB1,TRUE
A,190451829,190997255,100kb_1gb,100kb_1gb,0.000250804,545427,BEN_NE3,0.6062161,chrB1,TRUE
A,23563916,24109342,100kb_1gb,100kb_1gb,0.000250804,545427,BEN_NE1,0.6949669,chrE1,TRUE
A,81422766,81968266,100kb_1gb,100kb_1gb,0.000250838,545501,BEN_SA4,0.7055344,chrD3,TRUE
A,146199236,146744742,100kb_1gb,100kb_1gb,0.000250841,545507,BEN_NE1,0.6245339,chrB1,TRUE
A,117924344,118469941,100kb_1gb,100kb_1gb,0.000250883,545598,BEN_NE1,0.6206339,chrC2,TRUE
A,145015626,145561228,100kb_1gb,100kb_1gb,0.000250885,545603,SRR7152381,0.6027709,chrA1,TRUE
A,12474164,13019837,100kb_1gb,100kb_1gb,0.000250918,545674,MAL10,0.6661664,chrB2,TRUE
A,15472602,16018392,100kb_1gb,100kb_1gb,0.000250972,545791,SRR7152410,0.6539475,chrD4,TRUE
A,39576260,40122066,100kb_1gb,100kb_1gb,0.000250979,545807,BEN_SI2,0.694069,chrA2,TRUE
A,137852751,138398728,100kb_1gb,100kb_1gb,0.000251058,545978,SRR5591010,0.6792887,chrB2,TRUE
A,53398238,53944262,100kb_1gb,100kb_1gb,0.000251079,546025,MAL26,0.6261392,chrF1,TRUE
A,12732189,13278250,100kb_1gb,100kb_1gb,0.000251096,546062,SRR7152381,0.6317536,chrA3,TRUE
A,183058278,183604352,100kb_1gb,100kb_1gb,0.000251102,546075,MAL2,0.5946501,chrC1,TRUE
A,46554654,47100731,100kb_1gb,100kb_1gb,0.000251104,546078,SRR7152401,0.599573,chrF2,TRUE
A,33945452,34491669,100kb_1gb,100kb_1gb,0.000251168,546218,T17,0.6852734,chrB3,TRUE
A,58079891,58626230,100kb_1gb,100kb_1gb,0.000251224,546340,SRR5591010,0.6683341,chrF2,TRUE
A,18417782,18964134,100kb_1gb,100kb_1gb,0.00025123,546353,AMU18,0.6289736,chrD2,TRUE
A,15575204,16121569,100kb_1gb,100kb_1gb,0.000251236,546366,MAL26,0.6994317,chrB2,TRUE
A,44748134,45294542,100kb_1gb,100kb_1gb,0.000251256,546409,SRR7152382,0.6140906,chrB2,TRUE
A,133637325,134183742,100kb_1gb,100kb_1gb,0.00025126,546418,MAL11,0.6588558,chrB3,TRUE
A,134637743,135184179,100kb_1gb,100kb_1gb,0.000251269,546437,MAL1,0.7122408,chrB2,TRUE
A,102493377,103039848,100kb_1gb,100kb_1gb,0.000251285,546472,GEN2,0.6002917,chrB2,TRUE
A,72206146,72752821,100kb_1gb,100kb_1gb,0.000251379,546676,AMU1,0.6736013,chrB4,TRUE
A,95352276,95898968,100kb_1gb,100kb_1gb,0.000251386,546693,SUM8,0.6396033,chrA1,TRUE
A,132405539,132952260,100kb_1gb,100kb_1gb,0.0002514,546722,MAL4,0.6720686,chrB3,TRUE
A,70090708,70637434,100kb_1gb,100kb_1gb,0.000251402,546727,SRR7152400,0.6954837,chrA2,TRUE
A,117664134,118210877,100kb_1gb,100kb_1gb,0.00025141,546744,BEN_CI5,0.7013386,chrA2,TRUE
A,47542414,48089215,100kb_1gb,100kb_1gb,0.000251437,546802,SRR7152405,0.6816154,chrD3,TRUE
A,110313777,110860651,100kb_1gb,100kb_1gb,0.00025147,546875,AMU7,0.655129,chrB3,TRUE
A,16054272,16601161,100kb_1gb,100kb_1gb,0.000251477,546890,SRR7152385,0.6878306,chrA1,TRUE
A,51282659,51829605,100kb_1gb,100kb_1gb,0.000251503,546947,MAL13,0.6580339,chrF2,TRUE
A,151368672,151915631,100kb_1gb,100kb_1gb,0.000251509,546960,SRR7152391,0.6595705,chrA2,TRUE
A,94453810,95000854,100kb_1gb,100kb_1gb,0.000251548,547045,MAL26,0.6246573,chrC1,TRUE
A,24235607,24782705,100kb_1gb,100kb_1gb,0.000251573,547099,BEN_CI5,0.6625651,chrD1,TRUE
A,165769606,166316710,100kb_1gb,100kb_1gb,0.000251576,547105,AMU11,0.679836,chrB1,TRUE
A,17873174,18420339,100kb_1gb,100kb_1gb,0.000251604,547166,AMU17,0.6793326,chrF2,TRUE
A,56413898,56961073,100kb_1gb,100kb_1gb,0.000251609,547176,SRR5591010,0.6926175,chrA3,TRUE
A,19044204,19591435,100kb_1gb,100kb_1gb,0.000251634,547232,SRR7152383,0.6452504,chrA1,TRUE
A,114747742,115295037,100kb_1gb,100kb_1gb,0.000251664,547296,SRR7152402,0.6427557,chrA1,TRUE
A,139233143,139780449,100kb_1gb,100kb_1gb,0.000251669,547307,SRR7152382,0.6710378,chrB1,TRUE
A,106045650,106592960,100kb_1gb,100kb_1gb,0.000251671,547311,MAL3,0.6587711,chrC1,TRUE
A,229100979,229648363,100kb_1gb,100kb_1gb,0.000251705,547385,5594-DP-0003_S5,0.6671277,chrA1,TRUE
A,52438128,52985528,100kb_1gb,100kb_1gb,0.000251712,547401,SRR7152380,0.6659408,chrA1,TRUE
A,86715251,87262669,100kb_1gb,100kb_1gb,0.00025172,547419,SRR5591010,0.6391368,chrB2,TRUE
A,11224489,11771961,100kb_1gb,100kb_1gb,0.000251745,547473,BEN_NOR2,0.7062717,chrA3,TRUE
A,67220165,67767705,100kb_1gb,100kb_1gb,0.000251776,547541,5594-DP-0001_S3,0.7054626,chrB3,TRUE
A,68050200,68597766,100kb_1gb,100kb_1gb,0.000251788,547567,MAL7,0.5930189,chrD3,TRUE
A,12477239,13024922,100kb_1gb,100kb_1gb,0.000251842,547684,AMU7,0.6596662,chrC1,TRUE
A,76349165,76896928,100kb_1gb,100kb_1gb,0.000251879,547764,AMU4,0.6328047,chrD4,TRUE
A,65631111,66178896,100kb_1gb,100kb_1gb,0.000251889,547786,BEN_CI4,0.6587913,chrD3,TRUE
A,33164437,33712223,100kb_1gb,100kb_1gb,0.000251889,547787,AMU20,0.6703567,chrD2,TRUE
A,82327448,82875418,100kb_1gb,100kb_1gb,0.000251974,547971,SRR7152394,0.6255306,chrD3,TRUE
A,51508705,52056699,100kb_1gb,100kb_1gb,0.000251985,547995,T14,0.7094074,chrA3,TRUE
A,9341189,9889252,100kb_1gb,100kb_1gb,0.000252017,548064,MAL14,0.6601759,chrB4,TRUE
A,28743590,29291758,100kb_1gb,100kb_1gb,0.000252065,548169,BEN_CI4,0.7052436,chrB1,TRUE
A,29867682,30415962,100kb_1gb,100kb_1gb,0.000252117,548281,BEN_SI6,0.7171081,chrF2,TRUE
A,13230994,13779406,100kb_1gb,100kb_1gb,0.000252177,548413,BEN_CI3,0.7113539,chrB1,TRUE
A,80743768,81292196,100kb_1gb,100kb_1gb,0.000252185,548429,18032FL-61-01V1-16,0.6818981,chrA1,TRUE
A,42461656,43010105,100kb_1gb,100kb_1gb,0.000252194,548450,T18,0.6709338,chrB1,TRUE
A,34414477,34962930,100kb_1gb,100kb_1gb,0.000252196,548454,GEN22,0.6166198,chrD1,TRUE
A,43678505,44226980,100kb_1gb,100kb_1gb,0.000252206,548476,SUM9,0.6735548,chrF1,TRUE
A,190589536,191138039,100kb_1gb,100kb_1gb,0.000252219,548504,BEN_SI1,0.67035,chrA1,TRUE
A,8911561,9460070,100kb_1gb,100kb_1gb,0.000252222,548510,MAL26,0.636181,chrE1,TRUE
A,131884951,132433489,100kb_1gb,100kb_1gb,0.000252235,548539,SRR7152380,0.6369696,chrC1,TRUE
A,114985688,115534263,100kb_1gb,100kb_1gb,0.000252252,548576,BEN_CI5,0.6822859,chrA1,TRUE
A,134636207,135184858,100kb_1gb,100kb_1gb,0.000252287,548652,MAL4,0.7125604,chrB2,TRUE
A,185690316,186239032,100kb_1gb,100kb_1gb,0.000252317,548717,SRR7152384,0.636156,chrB1,TRUE
A,71152971,71701715,100kb_1gb,100kb_1gb,0.00025233,548745,5594-DP-0002_S4,0.6508353,chrA3,TRUE
A,45710953,46259700,100kb_1gb,100kb_1gb,0.000252331,548748,SRR5591010,0.716598,chrB4,TRUE
A,97891470,98440294,100kb_1gb,100kb_1gb,0.000252367,548825,SRR7152407,0.700731,chrA3,TRUE
A,22164070,22712901,100kb_1gb,100kb_1gb,0.00025237,548832,SRR7152400,0.6769315,chrE2,TRUE
A,59166891,59715733,100kb_1gb,100kb_1gb,0.000252375,548843,BEN_SA3,0.7014332,chrC1,TRUE
A,12732193,13281047,100kb_1gb,100kb_1gb,0.000252381,548855,BEN_SI3,0.63348,chrA3,TRUE
A,18836544,19385426,100kb_1gb,100kb_1gb,0.000252393,548883,SUM3,0.6398989,chrE3,TRUE
A,132704080,133253101,100kb_1gb,100kb_1gb,0.000252457,549022,SRR7152401,0.6398025,chrB1,TRUE
A,92487878,93036950,100kb_1gb,100kb_1gb,0.000252481,549073,SRR7152398,0.6512734,chrB1,TRUE
A,32896354,33445504,100kb_1gb,100kb_1gb,0.000252517,549151,BEN_CI5,0.6892653,chrE1,TRUE
A,194383709,194932896,100kb_1gb,100kb_1gb,0.000252534,549188,BEN_CI6,0.6665289,chrB1,TRUE
A,85873540,86422729,100kb_1gb,100kb_1gb,0.000252535,549190,AMU20,0.7127346,chrA2,TRUE
A,52157031,52706339,100kb_1gb,100kb_1gb,0.000252589,549309,MAL13,0.6975959,chrF2,TRUE
A,32846624,33396000,100kb_1gb,100kb_1gb,0.000252621,549377,BEN_CI3,0.6499993,chrE2,TRUE
A,8100578,8649992,100kb_1gb,100kb_1gb,0.000252638,549415,AMU4,0.6361178,chrE1,TRUE
A,33648012,34197441,100kb_1gb,100kb_1gb,0.000252645,549430,SRR7152402,0.6737522,chrA1,TRUE
A,156226037,156775622,100kb_1gb,100kb_1gb,0.000252717,549586,SRR7152384,0.6299481,chrB1,TRUE
A,15563494,16113152,100kb_1gb,100kb_1gb,0.00025275,549659,SRR7152398,0.6889593,chrA3,TRUE
A,13965898,14515561,100kb_1gb,100kb_1gb,0.000252753,549664,AMU17,0.6437072,chrD4,TRUE
A,53557957,54107696,100kb_1gb,100kb_1gb,0.000252788,549740,MAL1,0.602726,chrF1,TRUE
A,142757555,143307415,100kb_1gb,100kb_1gb,0.000252843,549861,MAL26,0.6146001,chrB2,TRUE
A,158847114,159397015,100kb_1gb,100kb_1gb,0.000252862,549902,5594-DP-0001_S3,0.6703334,chrB1,TRUE
A,125420929,125970858,100kb_1gb,100kb_1gb,0.000252875,549930,BEN_CI3,0.7204712,chrA1,TRUE
A,96536176,97086190,100kb_1gb,100kb_1gb,0.000252914,550015,SRR7152387,0.6498308,chrC2,TRUE
A,199425793,199975836,100kb_1gb,100kb_1gb,0.000252927,550044,BEN_CI6,0.6978327,chrB1,TRUE
A,102466160,103016256,100kb_1gb,100kb_1gb,0.000252952,550097,BEN_CI3,0.7147625,chrB4,TRUE
A,24216302,24766464,100kb_1gb,100kb_1gb,0.000252982,550163,BEN_CI5,0.6805305,chrB2,TRUE
A,22164070,22714352,100kb_1gb,100kb_1gb,0.000253037,550283,AMU21,0.6776217,chrE2,TRUE
A,13108540,13658901,100kb_1gb,100kb_1gb,0.000253074,550362,BEN_SI2,0.694337,chrD3,TRUE
A,145768640,146319218,100kb_1gb,100kb_1gb,0.000253173,550579,BEN_SA3,0.7070406,chrA2,TRUE
A,50259536,50810153,100kb_1gb,100kb_1gb,0.000253191,550618,BEN_CI6,0.7086123,chrD2,TRUE
A,132229279,132779939,100kb_1gb,100kb_1gb,0.000253211,550661,SRR7152385,0.6817474,chrC1,TRUE
A,151364271,151915048,100kb_1gb,100kb_1gb,0.000253265,550778,SRR7152394,0.6602128,chrA2,TRUE
A,44753601,45304417,100kb_1gb,100kb_1gb,0.000253283,550817,MAL14,0.65564,chrB3,TRUE
A,52701053,53251878,100kb_1gb,100kb_1gb,0.000253287,550826,MAL11,0.613625,chrF2,TRUE
A,36783325,37334233,100kb_1gb,100kb_1gb,0.000253325,550909,MAL10,0.6663381,chrF2,TRUE
A,19974323,20525239,100kb_1gb,100kb_1gb,0.000253329,550917,MAL12,0.6355234,chrD1,TRUE
A,88833849,89384792,100kb_1gb,100kb_1gb,0.000253341,550944,BEN_CI5,0.6731005,chrB2,TRUE
A,48428467,48979418,100kb_1gb,100kb_1gb,0.000253345,550952,SUM1,0.7081555,chrD4,TRUE
A,76051124,76602167,100kb_1gb,100kb_1gb,0.000253387,551044,MAL12,0.6322265,chrB4,TRUE
A,27652004,28203076,100kb_1gb,100kb_1gb,0.0002534,551073,AMU17,0.6178684,chrC1,TRUE
A,194381704,194932886,100kb_1gb,100kb_1gb,0.000253451,551183,BEN_CI5,0.6663788,chrB1,TRUE
A,89978473,90529666,100kb_1gb,100kb_1gb,0.000253456,551194,SRR7152383,0.6256937,chrB1,TRUE
A,81704042,82255249,100kb_1gb,100kb_1gb,0.000253463,551208,SRR7152395,0.7012864,chrA1,TRUE
A,197226117,197777363,100kb_1gb,100kb_1gb,0.00025348,551247,BEN_CI4,0.608438,chrA1,TRUE
A,123048159,123599443,100kb_1gb,100kb_1gb,0.000253498,551285,SRR7152395,0.677736,chrB2,TRUE
A,78585214,79136523,100kb_1gb,100kb_1gb,0.000253509,551310,BEN_SI2,0.6706294,chrD3,TRUE
A,112023232,112574577,100kb_1gb,100kb_1gb,0.000253526,551346,SRR7152382,0.6938033,chrA1,TRUE
A,183500264,184051682,100kb_1gb,100kb_1gb,0.00025356,551419,AMU1,0.6757959,chrA1,TRUE
A,26847862,27399463,100kb_1gb,100kb_1gb,0.000253644,551602,SRR7152381,0.5932277,chrC2,TRUE
A,103221431,103773128,100kb_1gb,100kb_1gb,0.000253688,551698,MAL7,0.7005603,chrD1,TRUE
A,22380146,22931844,100kb_1gb,100kb_1gb,0.000253688,551699,SUM3,0.7015505,chrD2,TRUE
A,12181636,12733402,100kb_1gb,100kb_1gb,0.00025372,551767,BEN_SI5,0.6489562,chrB3,TRUE
A,163740484,164292268,100kb_1gb,100kb_1gb,0.000253728,551785,BEN_SI2,0.5963275,chrB1,TRUE
A,32693457,33245253,100kb_1gb,100kb_1gb,0.000253733,551797,BEN_NOR2,0.599622,chrB3,TRUE
A,110318479,110870732,100kb_1gb,100kb_1gb,0.000253944,552254,AMU8,0.6560055,chrB3,TRUE
A,113212511,113764834,100kb_1gb,100kb_1gb,0.000253976,552324,MAL14,0.6900129,chrB3,TRUE
A,107302397,107854748,100kb_1gb,100kb_1gb,0.000253989,552352,T18,0.6023724,chrA3,TRUE
A,36882010,37434396,100kb_1gb,100kb_1gb,0.000254005,552387,MAL9,0.6380556,chrD2,TRUE
A,102344146,102896817,100kb_1gb,100kb_1gb,0.000254136,552672,MAL1,0.6828927,chrA3,TRUE
A,113212879,113765583,100kb_1gb,100kb_1gb,0.000254151,552705,SRR7152396,0.6901126,chrB3,TRUE
A,161765640,162318374,100kb_1gb,100kb_1gb,0.000254165,552735,SRR7152405,0.7165002,chrA2,TRUE
A,38870742,39423527,100kb_1gb,100kb_1gb,0.000254188,552786,BEN_NE2,0.6152175,chrB4,TRUE
A,115436559,115989345,100kb_1gb,100kb_1gb,0.000254189,552787,AMU21,0.7008408,chrA3,TRUE
A,79603981,80156851,100kb_1gb,100kb_1gb,0.000254227,552871,AMU24,0.7068732,chrC1,TRUE
A,26092214,26645108,100kb_1gb,100kb_1gb,0.000254238,552895,BEN_CI4,0.6398152,chrB4,TRUE
A,123509984,124062950,100kb_1gb,100kb_1gb,0.000254271,552967,MAL4,0.649756,chrB3,TRUE
A,44918742,45471759,100kb_1gb,100kb_1gb,0.000254295,553018,MAL7,0.6861579,chrA1,TRUE
A,67820323,68373348,100kb_1gb,100kb_1gb,0.000254299,553026,SRR7152381,0.6008896,chrD2,TRUE
A,17263405,17816578,100kb_1gb,100kb_1gb,0.000254367,553174,SRR7152397,0.6958113,chrD3,TRUE
A,69269717,69822895,100kb_1gb,100kb_1gb,0.000254369,553179,SRR7152410,0.6157005,chrB4,TRUE
A,26852529,27405833,100kb_1gb,100kb_1gb,0.000254427,553305,SRR7152399,0.6129379,chrE3,TRUE
A,11122004,11675390,100kb_1gb,100kb_1gb,0.000254465,553387,SRR7152399,0.632479,chrC2,TRUE
A,91734590,92288008,100kb_1gb,100kb_1gb,0.000254479,553419,BEN_SI1,0.6494837,chrB4,TRUE
A,187180068,187733526,100kb_1gb,100kb_1gb,0.000254498,553459,AMU18,0.6000708,chrB1,TRUE
A,53556296,54109756,100kb_1gb,100kb_1gb,0.000254499,553461,18032FL-56-01-02,0.602329,chrF1,TRUE
A,94789981,95343456,100kb_1gb,100kb_1gb,0.000254505,553476,SRR7152397,0.6375717,chrB2,TRUE
A,107239666,107793141,100kb_1gb,100kb_1gb,0.000254505,553476,AMU11,0.6036334,chrB3,TRUE
A,3018552,3572221,100kb_1gb,100kb_1gb,0.000254595,553670,SRR7152393,0.7126984,chrB1,TRUE
A,77359723,77913429,100kb_1gb,100kb_1gb,0.000254612,553707,BEN_SA4,0.677876,chrA2,TRUE
A,143801321,144355033,100kb_1gb,100kb_1gb,0.000254614,553713,BEN_SA4,0.6753041,chrC2,TRUE
A,6022756,6576497,100kb_1gb,100kb_1gb,0.000254628,553742,MAL15,0.6665372,chrE1,TRUE
A,141403737,141957503,100kb_1gb,100kb_1gb,0.000254639,553767,SRR7152393,0.6209789,chrA1,TRUE
A,94401560,94955370,100kb_1gb,100kb_1gb,0.000254659,553811,BEN_CI2,0.6393095,chrA1,TRUE
A,167724097,168277934,100kb_1gb,100kb_1gb,0.000254672,553838,18032FL-61-01V1-16,0.6750452,chrC1,TRUE
A,43418631,43972725,100kb_1gb,100kb_1gb,0.00025479,554095,BEN_CI3,0.6564355,chrE1,TRUE
A,16054149,16608310,100kb_1gb,100kb_1gb,0.000254821,554162,SRR7152383,0.6881791,chrA1,TRUE
A,49307944,49862129,100kb_1gb,100kb_1gb,0.000254832,554186,BEN_SA4,0.5948609,chrF2,TRUE
A,129056327,129610521,100kb_1gb,100kb_1gb,0.000254836,554195,T14,0.6861099,chrB2,TRUE
A,52532339,53086555,100kb_1gb,100kb_1gb,0.000254846,554217,AMU20,0.6486568,chrC1,TRUE
A,178962235,179516531,100kb_1gb,100kb_1gb,0.000254883,554297,AMU18,0.64036,chrB1,TRUE
A,2231678,2785977,100kb_1gb,100kb_1gb,0.000254884,554300,T17,0.6284821,chrC2,TRUE
A,32420426,32974875,100kb_1gb,100kb_1gb,0.000254953,554450,MAL12,0.7006415,chrE2,TRUE
A,74322448,74876948,100kb_1gb,100kb_1gb,0.000254977,554501,MAL10,0.6921209,chrD3,TRUE
A,51173870,51728407,100kb_1gb,100kb_1gb,0.000254994,554538,SRR7152387,0.6960203,chrD3,TRUE
A,40585084,41139634,100kb_1gb,100kb_1gb,0.000255,554551,MAL4,0.6564891,chrA1,TRUE
A,3437228,3991967,100kb_1gb,100kb_1gb,0.000255087,554740,SRR7152409,0.6754438,chrF1,TRUE
A,38751503,39306345,100kb_1gb,100kb_1gb,0.000255134,554843,MAL7,0.6368498,chrC2,TRUE
A,142653815,143208658,100kb_1gb,100kb_1gb,0.000255135,554844,BEN_SI6,0.6022334,chrB2,TRUE
A,136300100,136854943,100kb_1gb,100kb_1gb,0.000255135,554844,SRR7152393,0.7102874,chrB3,TRUE
A,77321857,77876709,100kb_1gb,100kb_1gb,0.000255139,554853,SRR7152403,0.5908963,chrC1,TRUE
A,29106028,29661064,100kb_1gb,100kb_1gb,0.000255223,555037,MAL7,0.6219813,chrF2,TRUE
A,65395629,65950720,100kb_1gb,100kb_1gb,0.000255249,555092,MAL9,0.5917913,chrC2,TRUE
A,59885598,60440694,100kb_1gb,100kb_1gb,0.000255251,555097,SUM13,0.596005,chrB1,TRUE
A,143892002,144447166,100kb_1gb,100kb_1gb,0.000255282,555165,BEN_SI5,0.6311036,chrA1,TRUE
A,75796127,76351338,100kb_1gb,100kb_1gb,0.000255304,555212,5594-DP-0001_S3,0.6506913,chrC1,TRUE
A,19577887,20133101,100kb_1gb,100kb_1gb,0.000255305,555215,SUM2,0.6386168,chrF2,TRUE
A,40121269,40676646,100kb_1gb,100kb_1gb,0.00025538,555378,MAL7,0.6732616,chrE2,TRUE
